name_lower	name	canonical	known_chain	count
aztlan	Aztlan			5
cherokee	Cherokee			5
citgo gas	Citgo Gas			5
casa presidencial	Casa Presidencial			5
restaurant panorama	Restaurant Panorama			5
mercado san francisco	Mercado San Francisco			5
mekong restaurant	Mekong Restaurant			5
revoz	Revoz			5
la balance	La Balance			5
"""żabka"""	"""Żabka"""			5
pavilion b	Pavilion B			5
amfiteater	Amfiteater			5
first baptist church school	First Baptist Church School			5
동아주유소 (donga gas station)	동아주유소 (Donga Gas Station)			5
crosby elementary school	Crosby Elementary School			5
f. k. m. technologycontor	F. K. M. Technologycontor			5
refugi	Refugi			5
южный супермаркет	Южный супермаркет			5
24号館	24号館			5
kaple svatého antonína	Kaple svatého Antonína			5
ддт	ДДТ			5
bar london	Bar London			5
mozzarella	Mozzarella			5
vicente riva palacio	Vicente Riva Palacio			5
はなぞの保育園	はなぞの保育園			5
長命寺	長命寺			5
kainz	Kainz			5
facility office	Facility Office			5
château de beaumont	Château de Beaumont			5
statua padre pio	Statua Padre Pio			5
南部幼稚園	南部幼稚園			5
new market elementary school	New Market Elementary School			5
coiffure céline	Coiffure Céline			5
red roofs	Red Roofs			5
aycock school	Aycock School			5
muskátli	Muskátli			5
churches chicken	Churches Chicken			5
woodrow wilson junior high school	Woodrow Wilson Junior High School			5
档案馆	档案馆			5
tekel	Tekel			5
m34	M34			5
m31	M31			5
tanzania postal bank	Tanzania Postal Bank			5
prva banka	Prva banka			5
health club	Health Club			5
stemmen	Stemmen			5
saint-lambert	Saint-Lambert			5
psychic	Psychic			5
mototechna	Mototechna			5
well site	Well Site			5
northwestern university	Northwestern University			5
american baptist church	American Baptist Church			5
davis elementary	Davis Elementary			5
cory cemetery	Cory Cemetery			5
камешково	Камешково			5
nuorten hoito- ja kasvatuskodit	Nuorten hoito- ja kasvatuskodit			5
dutch hill school (historical)	Dutch Hill School (historical)			5
文學院	文學院			5
gabinety prywatne	gabinety prywatne			5
дворец водного спорта	Дворец водного спорта			5
zur alm	Zur Alm			5
family aquatic center	Family Aquatic Center			5
hogar san josé	Hogar San José			5
спутниковое тв	Спутниковое ТВ			5
saint thereza primary school	Saint Thereza Primary School			5
alterssiedlung	Alterssiedlung			5
gród rycerski	Gród Rycerski			5
au pain d'autrefois	Au Pain d'Autrefois			5
dionisio	Dionisio			5
university police department	University Police Department			5
posto gnr	Posto GNR			5
mr baker	Mr Baker			5
kidzee	Kidzee			5
folk	Folk			5
john garfield	John Garfield			5
сод монгол групп	Сод Монгол Групп			5
bethel freewill baptist church	Bethel Freewill Baptist Church			5
schlammsilo	Schlammsilo			5
valente	Valente			5
sportclub neede	Sportclub Neede			5
francesco's	Francesco's			5
st. john's cemetery	St. John's Cemetery			5
saint stephen's anglican church	Saint Stephen's Anglican Church			5
le canotier	Le Canotier			5
limbecker platz	Limbecker Platz			5
göta och nordre älvs dalgångar	Göta och Nordre älvs dalgångar			5
монумент слави	Монумент Слави			5
la salumeria	La Salumeria			5
central theatre	Central Theatre			5
u station	U Station			5
善照寺	善照寺			5
fotovoltaická elektrárna	Fotovoltaická elektrárna			5
кафе-бистро	Кафе-бистро			5
église des assemblées de dieu	Église des Assemblées de Dieu			5
allman's terrace	Allman's Terrace			5
economy rent a car	Economy Rent a Car			5
verne	Verne			5
bank of travelers rest	Bank of Travelers Rest			5
holy child school	Holy Child School			5
correcaminos	Correcaminos			5
elk cemetery	Elk Cemetery			5
беларусьбанк	Беларусьбанк			5
capelas dos passos	Capelas dos Passos			5
new hope primary school	New Hope Primary School			5
central united church	Central United Church			5
schlicker	Schlicker			5
marché artisanal	Marché Artisanal			5
wasserwirtschaft	Wasserwirtschaft			5
tc eschersheim	TC Eschersheim			5
new haven	New Haven			5
čssz	ČSSZ			5
caminetto	Caminetto			5
iperfamila	Iperfamila			5
panteón viejo	Panteón viejo			5
landgasthof rose	Landgasthof Rose			5
auto schwarz	Auto Schwarz			5
шкільна котельня	Шкільна котельня			5
osburn cemetery	Osburn Cemetery			5
nativo	Nativo			5
buffalo baptist church	Buffalo Baptist Church			5
церковь иконы божией матери иерусалимская	Церковь Иконы Божией Матери Иерусалимская			5
edwardsville cemetery	Edwardsville Cemetery			5
mahanama college	Mahanama College			5
freiwillige feuerwehr borstel	Freiwillige Feuerwehr Borstel			5
home instead senior care	Home Instead Senior Care			5
home farm cottage	Home Farm Cottage			5
fairview presbyterian church	Fairview Presbyterian Church			5
gepetto	Gepetto			5
trendi	Trendi			5
obelisc	Obelisc			5
stattauto münchen	Stattauto München			5
bloc 16a	Bloc 16A			5
the horse shoe	The Horse Shoe			5
vegro teppichboden	Vegro Teppichboden			5
dream hotel	Dream Hotel			5
бл.40	бл.40			5
la ganga	La Ganga			5
mattatoio comunale	Mattatoio Comunale			5
thai terrace	Thai Terrace			5
vine inn	Vine Inn			5
ponpes sabilunnajah	Ponpes Sabilunnajah			5
chiesa di sant'elena	Chiesa di Sant'Elena			5
bernerhof	Bernerhof			5
spalato	Spalato			5
bagatela	Bagatela			5
northbrook college	Northbrook College			5
js	JS			5
waterbike	Waterbike			5
5d кинотеатр	5D Кинотеатр			5
telekom malaysia	Telekom Malaysia			5
screw fix	Screw Fix			5
carmichael cemetery	Carmichael Cemetery			5
tan house	Tan House			5
colonial car wash	Colonial Car Wash			5
red rock church	Red Rock Church			5
music box	Music Box			5
여수횟집 (yeosu fish restaurant)	여수횟집 (Yeosu Fish Restaurant)			5
yuengling brewery	Yuengling Brewery			5
신세기마트 (sinsegi mart)	신세기마트 (Sinsegi Mart)			5
hotel kristal	Hotel Kristal			5
express care	Express Care			5
baked	Baked			5
restaurant park	Restaurant Park			5
gärtnerei josef weichselbaumer	Gärtnerei Josef Weichselbaumer			5
13-16	13-16			5
random	Random			5
baku	Baku			5
landmetzgerei setzer	Landmetzgerei Setzer			5
pleasant view missionary baptist church	Pleasant View Missionary Baptist Church			5
toto's	Toto's			5
game room	Game Room			5
casa campo	Casa Campo			5
carlton primary school	Carlton Primary School			5
orient house	Orient House			5
abubakar	Abubakar			5
euromédecine	Euromédecine			5
전주횟집 (jeonju fish restaurant)	전주횟집 (Jeonju Fish Restaurant)			5
oba evleri	Oba Evleri			5
lakewood united methodist church	Lakewood United Methodist Church			5
frauenstein	Frauenstein			5
red bowl asian bistro	Red Bowl Asian Bistro			5
temazcal	Temazcal			5
cedar swamp wetlands	Cedar Swamp Wetlands			5
лесопильный цех	Лесопильный цех			5
morris airport	Morris Airport			5
cabane d'observation	cabane d'observation			5
30号楼	30号楼			5
kuil hindu	Kuil Hindu			5
5-4р байр	5-4р байр			5
plaza del rey	Plaza del Rey			5
los bravos	Los Bravos			5
fakultas peternakan	Fakultas Peternakan			5
albany park	Albany Park			5
тов «вінницька птахофабрика»	ТОВ «Вінницька птахофабрика»			5
pasar anyar	Pasar Anyar			5
hausner&peugler	Hausner&Peugler			5
the kiln	The Kiln			5
sonnenstrahl	Sonnenstrahl			5
pista pattinaggio	Pista Pattinaggio			5
bl. s22	Bl. S22			5
eglise pentecotiste	Eglise Pentecotiste			5
cba cent	CBA Cent			5
летний парк	Летний парк			5
tyršův stadion	Tyršův stadion			5
pavillon des arts	Pavillon des Arts			5
jacksonville school	Jacksonville School			5
temple emanuel cemetery	Temple Emanuel Cemetery			5
bruce elementary school	Bruce Elementary School			5
autohaus griessner	Autohaus Griessner			5
lakeside restaurant	Lakeside Restaurant			5
corella	Corella			5
centrale elettrica	Centrale elettrica			5
le girouet	Le Girouet			5
école normale	École Normale			5
blooms garden centre	Blooms Garden Centre			5
pékház	Pékház			5
jauregi	Jauregi			5
community first credit union	Community First Credit Union			5
д.№31	д.№31			5
xx. kisvadföldi vadászles	XX. kisvadföldi vadászles			5
lampião	Lampião			5
ortodoncia	Ortodoncia			5
солонцы	Солонцы			5
caravanserai	Caravanserai			5
le mastroquet	Le Mastroquet			5
tempest	Tempest			5
mileage	Mileage			5
berea church of christ	Berea Church of Christ			5
o'brien hall	O'Brien Hall			5
techshop	TechShop			5
école maternelle publique jules ferry	École maternelle publique Jules Ferry			5
сараево	Сараево			5
streb	Streb			5
kimball elementary school	Kimball Elementary School			5
fischerstuben	Fischerstuben			5
denton park	Denton Park			5
الماس	الماس			5
buta	Buta			5
buty	Buty			5
zespół szkół zawodowych nr 2	Zespół Szkół Zawodowych nr 2			5
agri sud-est	Agri Sud-Est			5
colegio los ángeles	Colegio Los Ángeles			5
space.nk	Space.NK			5
spectrum house	Spectrum House			5
イオンペット	イオンペット			5
iglesia san francisco de asis	Iglesia San Francisco de Asis			5
baader	Baader			5
товариство сприяння обороні україни	Товариство сприяння обороні України			5
bangunan umno	Bangunan UMNO			5
бакинский дворик	Бакинский дворик			5
шишки	Шишки			5
holden hall	Holden Hall			5
天后宮 tin hau temple	天后宮 Tin Hau Temple			5
couleur nature	Couleur Nature			5
台北牛乳大王	台北牛乳大王			5
johannesdals gård	Johannesdals Gård			5
ady	Ady			5
cedar grove	Cedar Grove			5
l'hibiscus	L'Hibiscus			5
на берегу	На берегу			5
leykam	Leykam			5
hotel heidehof	Hotel Heidehof			5
ксош	КСОШ			5
fahrschule richter	Fahrschule Richter			5
ozono	Ozono			5
steinböckhof	Steinböckhof			5
department of psychology	Department of Psychology			5
rosa davalos barajas	Rosa Davalos Barajas			5
новатор	Новатор			5
chesterfield wildlife conservation easement	Chesterfield Wildlife Conservation Easement			5
restaurant du personnel	Restaurant du personnel			5
spring hill middle school	Spring Hill Middle School			5
triebel	Triebel			5
restoran club diana	Restoran Club Diana			5
kiboko hardware	Kiboko hardware			5
église de l'annonciation	Église de l'Annonciation			5
9f	9F			5
tangs	Tangs			5
magyarok nagyasszonya kápolna	Magyarok Nagyasszonya kápolna			5
fairmont hotel	Fairmont Hotel			5
stará hospoda	Stará hospoda			5
dollar loan center	Dollar Loan Center			5
осов	Осов			5
djk sportheim	DJK Sportheim			5
ушаковка	Ушаковка			5
fiamma	Fiamma			5
"экотропа ""в царстве бурого медведя"""	"Экотропа ""В царстве бурого медведя"""			5
la main de dieu	La main de Dieu			5
southampton wildlife management area	Southampton Wildlife Management Area			5
praça afonso pena	Praça Afonso Pena			5
maryflor	Maryflor			5
jahndenkmal	Jahndenkmal			5
sacred heart school (historical)	Sacred Heart School (historical)			5
la deportiva	La Deportiva			5
hamlin cemetery	Hamlin Cemetery			5
j well	J Well			5
市立富野小学校	市立富野小学校			5
crackers	Crackers			5
safestore self storage	Safestore Self Storage			5
sfelapco	SFELAPCO			5
mission house	Mission House			5
井上歯科	井上歯科			5
вище професійне училище	Вище професійне училище			5
culinarion	Culinarion			5
travel expert	Travel Expert			5
richmond oval	Richmond Oval			5
quiosc	Quiosc			5
вязники	Вязники			5
kvik spar	Kvik Spar			5
pension tannenhof	Pension Tannenhof			5
"тц ""орбита"""	"ТЦ ""Орбита"""			5
blumen skofitsch	Blumen Skofitsch			5
строительство подземного перехода	Строительство подземного перехода			5
застенки	Застенки			5
john f. kennedy memorial	John F. Kennedy Memorial			5
village des valeurs	Village des valeurs			5
grand traverse pie company	Grand Traverse Pie Company			5
salle saint-pierre	Salle Saint-Pierre			5
aradi vértanúk emlékműve	Aradi vértanúk emlékműve			5
けやき保育園	けやき保育園			5
naturgas	Naturgas			5
clayton hotel	Clayton Hotel			5
student union shop	Student Union Shop			5
geopark	Geopark			5
ан-24	Ан-24			5
howard church	Howard Church			5
école sainte-marguerite	École Sainte-Marguerite			5
妇幼保健院	妇幼保健院			5
pleasant home baptist church	Pleasant Home Baptist Church			5
весовой контроль	Весовой контроль			5
cned	CNED			5
hairstore	HairStore			5
moss house	Moss House			5
pennsylvania wine & spirits	Pennsylvania Wine & Spirits			5
asiagourmet	asiagourmet			5
rosana	Rosana			5
régi viadukt pillér	Régi Viadukt pillér			5
santuario di sant'anna	Santuario di Sant'Anna			5
clubul copiilor	Clubul Copiilor			5
cine club	Cine Club			5
сенат	Сенат			5
микуличи	Микуличи			5
чапаевский	Чапаевский			5
reformhaus vitalia	Reformhaus Vitalia			5
τίμιος σταυρός	Τίμιος Σταυρός			5
bass park	Bass Park			5
grace free will baptist church	Grace Free Will Baptist Church			5
pizzeria picasso	Pizzeria Picasso			5
napoletana	Napoletana			5
seb bankas	SEB bankas			5
little mountain school (historical)	Little Mountain School (historical)			5
popo	POPO			5
назар	Назар			5
crèche communale	Crèche communale			5
casting	Casting			5
cow	Cow			5
mixto	Mixto			5
unterweger	Unterweger			5
wilson chapel cemetery	Wilson Chapel Cemetery			5
hotel harmony	Hotel Harmony			5
erba	Erba			5
timken	Timken			5
gabriel's pizza	Gabriel's Pizza			5
soš obchodu a služieb	SOŠ obchodu a služieb			5
взлёт	Взлёт			5
escola básica do 2º ciclo de figueira de castelo rodrigo	Escola Básica do 2º Ciclo de Figueira de Castelo Rodrigo			5
отстойник воды с шахты	отстойник воды с шахты			5
rankin school	Rankin School			5
入船	入船			5
junta de andalucía	Junta de Andalucía			5
калиново	Калиново			5
für uns shop	Für Uns Shop			5
三和保育園	三和保育園			5
интерсвязь	Интерсвязь			5
blumenwelt	Blumenwelt			5
brunswick school	Brunswick School			5
kojima	Kojima			5
insectarium	Insectarium			5
parroquia nuestra señora de la medalla milagrosa	Parroquia Nuestra Señora de la Medalla Milagrosa			5
cementera	Cementera			5
kolej poly-tech mara kota bharu	Kolej Poly-Tech MARA Kota Bharu			5
schulhaus chapf	Schulhaus Chapf			5
eugenio zu�iga	Eugenio Zu�iga			5
le fourneau	Le Fourneau			5
aaa insurance	AAA Insurance			5
ргс	РГС			5
einsatzzentrum	Einsatzzentrum			5
harrisons	Harrisons			5
garper	Garper			5
otop	OTOP			5
bendig	Bendig			5
leighton	Leighton			5
ann christine	Ann Christine			5
к 6	к 6			5
seven hills school	Seven Hills School			5
大操場	大操場			5
аптека №6	Аптека №6			5
marist college	Marist College			5
tree house cafe	Tree House Cafe			5
kahn	Kahn			5
iturralde	Iturralde			5
9座 tower 9	9座 Tower 9			5
travbana	Travbana			5
rowe school	Rowe School			5
малино	Малино			5
curry queen	Curry Queen			5
vermont	Vermont			5
1798 memorial	1798 Memorial			5
zg raiffeisen markt	ZG Raiffeisen Markt			5
the huntsman inn	The Huntsman Inn			5
lilla hotellet	Lilla Hotellet			5
kościół pw. najświętszej maryi panny wniebowziętej	Kościół pw. Najświętszej Maryi Panny Wniebowziętej			5
horeb cemetery	Horeb Cemetery			5
gortel	Gortel			5
мосеево	Мосеево			5
제일사우나 (jeil sauna)	제일사우나 (Jeil Sauna)			5
place du fronton	Place du Fronton			5
protestantse gemeente	Protestantse Gemeente			5
наурыз	Наурыз			5
tu y yo	Tu y Yo			5
katholische hauptschule husen, katholische roncalli-grundschule	katholische Hauptschule Husen, katholische Roncalli-Grundschule			5
буран	Буран			5
clara mine	Clara Mine			5
private garagen	private Garagen			5
pomnik stanisława moniuszki	Pomnik Stanisława Moniuszki			5
st gregory's catholic primary school	St Gregory's Catholic Primary School			5
stanley post office	Stanley Post Office			5
the bath house	The Bath House			5
al gabbiano	Al Gabbiano			5
shuji sushi	Shuji Sushi			5
domingoenea	Domingoenea			5
قمرين	قمرين			5
fjord	Fjord			5
台灣之星	台灣之星			5
pulverhaus	Pulverhaus			5
хлеб и вино	Хлеб и вино			5
пожарная часть № 13	Пожарная часть № 13			5
пожарная часть № 17	Пожарная часть № 17			5
delika	Delika			5
cimitero di san michele	Cimitero di San Michele			5
sausewind	Sausewind			5
masonic centre	Masonic Centre			5
городня	Городня			5
stadtsparkasse grebenstein	Stadtsparkasse Grebenstein			5
parque de limpieza altavista	Parque de Limpieza Altavista			5
diplomata	Diplomata			5
gedenkstätte 1. weltkrieg	Gedenkstätte 1. Weltkrieg			5
barker house	Barker House			5
westa	Westa			5
stacja redukcyjna na gazociągu wysokiego ciśnienia	Stacja redukcyjna na gazociągu wysokiego ciśnienia			5
plage zamouri	Plage Zamouri			5
sd cipancar 3 & 4	SD Cipancar 3 & 4			5
beauty parlor	Beauty Parlor			5
lucky pub	Lucky Pub			5
kids unlimited	Kids Unlimited			5
лучано	Лучано			5
hüsler nest	Hüsler Nest			5
bäcker ruetz	Bäcker Ruetz			5
4th - lake course	4th - Lake Course			5
percorso vita	Percorso Vita			5
puskesmas sungai siring	Puskesmas Sungai Siring			5
britton park	Britton Park			5
цех №7	Цех №7			5
цех №3	Цех №3			5
statoil truckdiesel	Statoil Truckdiesel			5
barmian	Barmian			5
james whitcomb riley elementary school	James Whitcomb Riley Elementary School			5
copisteria	Copisteria			5
kania	Kania			5
liberty building	Liberty Building			5
prime time	Prime Time			5
büscher	Büscher			5
estelar	Estelar			5
bl. 2 sc.b	Bl. 2 Sc.B			5
carette	Carette			5
економска школа	Економска школа			5
doddle	Doddle			5
pleasant gap church	Pleasant Gap Church			5
universidad tecmilenio	Universidad TecMilenio			5
family health care center	Family Health Care Center			5
chinook	Chinook			5
poste de gaz	Poste de gaz			5
chez nicole	Chez Nicole			5
du pareil... au même	Du Pareil... au Même			5
wallace m ruff junior memorial park	Wallace M Ruff Junior Memorial Park			5
sablette	Sablette			5
библиотека №10	Библиотека №10			5
a-dong	A-Dong			5
kaisereiche	Kaisereiche			5
kościół pw. nmp	Kościół pw. NMP			5
the viceroy	The Viceroy			5
schule am wald	Schule am Wald			5
菜の花	菜の花			5
农工商	农工商			5
frito-lay	Frito-Lay			5
частный детский сад	Частный детский сад			5
wintec	WinTec			5
anas casa cantoniera	ANAS Casa Cantoniera			5
faith temple pentecostal church	Faith Temple Pentecostal Church			5
esc. charguayaco	Esc. Charguayaco			5
smoke's poutinerie	Smoke's Poutinerie			5
студия цветов	Студия цветов			5
leitz	Leitz			5
ma cuisine	Ma Cuisine			5
cafe creme	Cafe Creme			5
donbosco secondary school	Donbosco Secondary School			5
ежевика	Ежевика			5
ак-сай	Ак-Сай			5
st. nikolaus grundschule	St. Nikolaus Grundschule			5
bertha mine	Bertha Mine			5
winsegansett marshes	Winsegansett Marshes			5
pizzeria giardino	Pizzeria Giardino			5
lembaga pemasyarakatan kelas iii b	Lembaga Pemasyarakatan Kelas III B			5
αστυνομικό τμήμα	Αστυνομικό Τμήμα			5
gardiner park	Gardiner Park			5
紳士服のコナカ	紳士服のコナカ			5
corte suprema de justicia	Corte Suprema de Justicia			5
highland country club	Highland Country Club			5
rote kapelle	Rote Kapelle			5
villa bellevue	Villa Bellevue			5
deer park church	Deer Park Church			5
richardson grove state park	Richardson Grove State Park			5
bäckerei grimm	Bäckerei Grimm			5
spring hill methodist church	Spring Hill Methodist Church			5
new terminal	New Terminal			5
la rocaille	La Rocaille			5
ревда	Ревда			5
cos cet	Cos CET			5
ocean plaza	Ocean Plaza			5
аннет	Аннет			5
castle hall	Castle Hall			5
すし半	すし半			5
four mile creek greenbelt	Four Mile Creek Greenbelt			5
deportiva	Deportiva			5
portland park	Portland Park			5
rendevous	Rendevous			5
brewster's	Brewster's			5
southern natural gas	Southern Natural Gas			5
synergy house	Synergy House			5
"тц ""апельсин"""	"ТЦ ""Апельсин"""			5
квадро	Квадро			5
braza	Braza			5
plaza las américas	Plaza Las Américas			5
bl. 18b	Bl. 18B			5
industriebrache	Industriebrache			5
башантинский аграрный колледж	Башантинский аграрный колледж			5
lux mundi	Lux Mundi			5
plymouth town hall	Plymouth Town Hall			5
cairo post office	Cairo Post Office			5
юла	Юла			5
u. s. bank	U. S. Bank			5
silvano barba gonza�lez	Silvano Barba Gonza�Lez			5
petrovietnam	Petrovietnam			5
八吉	八吉			5
трастбанк	Трастбанк			5
focus mall	Focus Mall			5
el camino high school	El Camino High School			5
autohaus buschmann	Autohaus Buschmann			5
sainsbury's petrol	Sainsbury's Petrol			5
ღვთისმშობლის შობის ეკლესია (virgin mary church)	ღვთისმშობლის შობის ეკლესია (Virgin Mary Church)			5
inspection de l'education nationale	Inspection de l'Education Nationale			5
la marquesina	La Marquesina			5
1602	1602			5
kapalı tenis kortu	Kapalı Tenis Kortu			5
al aqsa supermarket	Al Aqsa Supermarket			5
castelnuovo	Castelnuovo			5
thomas jefferson junior high school	Thomas Jefferson Junior High School			5
park avenue park	Park Avenue Park			5
иваныч	Иваныч			5
petit hotel	Petit Hotel			5
пч-6	ПЧ-6			5
הוניגמן	הוניגמן			5
kelsey cemetery	Kelsey Cemetery			5
sparekassen sjælland	Sparekassen Sjælland			5
театральный	Театральный			5
c.a.r.o.	c.a.r.o.			5
vin sur vin	Vin Sur Vin			5
гранд-кафе	Гранд-Кафе			5
cimitero di gello	Cimitero di Gello			5
свети илија	Свети Илија			5
nelva	Nelva			5
happy grill	Happy Grill			5
wakayama	Wakayama			5
fire station 16	Fire Station 16			5
fire station 10	Fire Station 10			5
st. ludgeri	St. Ludgeri			5
friedhof holzhausen	Friedhof Holzhausen			5
wellenreiter	Wellenreiter			5
поликлиника № 8	Поликлиника № 8			5
las raices	Las Raices			5
hengst	Hengst			5
boudin sf	Boudin SF			5
лицей № 5	Лицей № 5			5
sulzwiese	Sulzwiese			5
vkc	VKC			5
bin dawood	Bin Dawood			5
c.e.i.p. san isidro	C.E.I.P. San Isidro			5
pfennings	Pfennings			5
roosters piri piri	Roosters Piri Piri			5
le jardin enchanté	Le Jardin Enchanté			5
беляши	Беляши			5
smp n 5 peteley	SMP N 5 Peteley			5
farnham cemetery	Farnham Cemetery			5
victoria nursery school	Victoria Nursery School			5
st. anne catholic church	St. Anne Catholic Church			5
padiglione 12	Padiglione 12			5
padiglione 13	Padiglione 13			5
la grappe d'or	La Grappe d'Or			5
brooksfield	Brooksfield			5
sandentnahme	Sandentnahme			5
arts cente	Arts Cente			5
pangas	PanGas			5
target greatland	Target Greatland			5
modesto	Modesto			5
reingruber	Reingruber			5
university federal credit union	University Federal Credit Union			5
market inn	Market Inn			5
pizzeria marina	Pizzeria Marina			5
tendorpe	Tendorpe			5
ваш гастрономыч	Ваш Гастрономыч			5
семафор	Семафор			5
hotel phoenix	Hotel Phoenix			5
masjid al abror	Masjid Al Abror			5
collège jean perrin	Collège Jean Perrin			5
y5	Y5			5
gondozási központ	Gondozási Központ			5
policía municipal - parque móvil.	Policía Municipal - Parque Móvil.			5
h&o	H&O			5
pizza kebab	Pizza Kebab			5
wild thyme	Wild Thyme			5
chez ali baba	Chez Ali Baba			5
rockview	Rockview			5
kneipp-armbad	Kneipp-Armbad			5
tui reise-center	TUI Reise-Center			5
klanghölzer	Klanghölzer			5
8/2	8/2			5
pizzeria sardegna	Pizzeria Sardegna			5
szent őrangyalok-templom	Szent Őrangyalok-templom			5
heath hall	Heath Hall			5
il trenino	Il Trenino			5
gutsschänke	Gutsschänke			5
st. luke's home	St. Luke's Home			5
43-р байр	43-р байр			5
dadalto	Dadalto			5
wiñay huasi	Wiñay Huasi			5
никольская	Никольская			5
ρολόι	Ρολόι			5
bayside middle school	Bayside Middle School			5
ユアーズ	ユアーズ			5
csiro	CSIRO			5
les vents d'anges	Les Vents d'Anges			5
de markies	De Markies			5
oak meadow	Oak Meadow			5
edinburgh wollen mill	Edinburgh Wollen Mill			5
igreja dos capuchinhos	Igreja dos Capuchinhos			5
polideportivo de el llano	Polideportivo de El Llano			5
liverpool arms	Liverpool Arms			5
przedszkole nr 22	Przedszkole nr 22			5
la colline	La Colline			5
zaks	Zaks			5
geologischer garten	Geologischer Garten			5
fa. autovision	Fa. Autovision			5
управление федеральной службы государственной регистрации, кадастра и картографии	Управление Федеральной службы государственной регистрации, кадастра и картографии			5
голуби	Голуби			5
central lodge	Central Lodge			5
tech block	Tech Block			5
birke	Birke			5
apa hotel	APA Hotel			5
црвени крст	Црвени крст			5
gasolinera de ceares	Gasolinera de Ceares			5
edificio de investigación	Edificio de Investigación			5
オカモト	オカモト			5
madison school (historical)	Madison School (historical)			5
surplus city	Surplus City			5
holy trinity russian orthodox church	Holy Trinity Russian Orthodox Church			5
woodfield school	Woodfield School			5
cwa hall	CWA Hall			5
mechanical engineering department	Mechanical Engineering Department			5
stadtwache	Stadtwache			5
brackett school	Brackett School			5
bl. 28a	bl. 28A			5
bl. 28b	bl. 28b			5
cancha de football	Cancha de Football			5
metro bowling	Metro Bowling			5
crown fountain	Crown Fountain			5
round mountain church	Round Mountain Church			5
teufelstisch	Teufelstisch			5
stallanlage	Stallanlage			5
la tabernita	La Tabernita			5
oya	Oya			5
staatliche grundschule	Staatliche Grundschule			5
taberna andaluza	Taberna Andaluza			5
le pilori	Le Pilori			5
bar brahma	Bar Brahma			5
baxter auto parts	Baxter Auto Parts			5
onze lieve vrouwekerk	Onze Lieve Vrouwekerk			5
kebab hut	Kebab Hut			5
"кинотеатр ""дружба"""	"Кинотеатр ""Дружба"""			5
cscr	CSCR			5
ambassade du cameroun	Ambassade du Cameroun			5
النبي أيوب	النبي أيوب			5
riverland	Riverland			5
жданово	Жданово			5
ida may mine	Ida May Mine			5
barraca pagès	Barraca pagès			5
asian fusion	Asian Fusion			5
pista municipal de atletismo	Pista Municipal de Atletismo			5
дитячий садок №12	Дитячий садок №12			5
市立深川小学校	市立深川小学校			5
bröker	Bröker			5
kościół pw. świętego antoniego	Kościół pw. Świętego Antoniego			5
cuatro esquinas	Cuatro Esquinas			5
happy bike	Happy Bike			5
corporation ground	Corporation Ground			5
gure atsegina	Gure Atsegina			5
inselfriedhof	Inselfriedhof			5
солод и хмель	Солод и хмель			5
sprachheilschule	Sprachheilschule			5
wolf agrarhandel	Wolf Agrarhandel			5
centrale d'approvisionnement e. leclerc - sca ouest	Centrale d'approvisionnement E. Leclerc - SCA Ouest			5
corp e	Corp E			5
crown cafe	Crown Cafe			5
manhattan post office	Manhattan Post Office			5
plaza roble	Plaza Roble			5
d wing	D Wing			5
chez germaine	Chez Germaine			5
libera	Libera			5
ctr	CTR			5
el sabroso	El Sabroso			5
dale school	Dale School			5
bl. l4	Bl. L4			5
davis middle school	Davis Middle School			5
jasmine palace	Jasmine Palace			5
41а	41а			5
lovisedalsskolan	Lovisedalsskolan			5
m21	M21			5
the great frame up	The Great Frame Up			5
les douves	Les Douves			5
будмайдан	Будмайдан			5
герасимовка	Герасимовка			5
peninsula beauty	Peninsula Beauty			5
millenniumbcp	MillenniumBCP			5
le glasgow	Le Glasgow			5
stone chapel	Stone Chapel			5
residencia estudiantil	Residencia Estudiantil			5
isidro castillo	Isidro Castillo			5
安田簡易郵便局	安田簡易郵便局			5
b50	B50			5
bosnische moschee	Bosnische Moschee			5
hirschgraben	Hirschgraben			5
ester heffner bird sanctuary	Ester Heffner Bird Sanctuary			5
esentepe cami	Esentepe Cami			5
outlet factory	Outlet Factory			5
darwis	DARWIS			5
bethabara cemetery	Bethabara Cemetery			5
plaza jardín	Plaza Jardín			5
deck cemetery	Deck Cemetery			5
예담한의원 (yedam oriental medicine clinic)	예담한의원 (Yedam Oriental Medicine Clinic)			5
manufactum	Manufactum			5
あい	あい			5
vila parque são paulo	Vila Parque São Paulo			5
eastern bank limited	Eastern Bank Limited			5
недвижимость	Недвижимость			5
bennett's	Bennett's			5
dakota mine	Dakota Mine			5
parada de buses	Parada de Buses			5
toby island cr	Toby Island Cr			5
la marguerite	La Marguerite			5
на посошок	На посошок			5
fanshop	Fanshop			5
yard office	Yard Office			5
vila santa rita de cássia	Vila Santa Rita de Cássia			5
lkw	LKW			5
bethel college	Bethel College			5
logette de l'éclusier	Logette de l'éclusier			5
veterinär	Veterinär			5
davis memorial church	Davis Memorial Church			5
il caffè	Il Caffè			5
867	867			5
hayden high school	Hayden High School			5
районная детская библиотека	Районная детская библиотека			5
haka	Haka			5
zur friedenseiche	Zur Friedenseiche			5
gata	Gata			5
posto planalto	Posto Planalto			5
de met	De Met			5
ひまわり保育所	ひまわり保育所			5
san jacinto park	San Jacinto Park			5
pizza san marco	Pizza San Marco			5
praça santa isabel	Praça Santa Isabel			5
aggreko	Aggreko			5
