name_lower	name	canonical	known_chain	count
rational	Rational			6
웰빙마트 (well being mart)	웰빙마트 (Well Being Mart)			6
school of engineering & information technology	School of Engineering & Information Technology			6
kiosk+	Kiosk+			6
kioske	Kioske			6
bytový textil	Bytový textil			6
loom	Loom			6
loos	Loos			6
holland mine	Holland Mine			6
freshco.	FreshCo.			6
first church of christ scientist (historical)	First Church of Christ Scientist (historical)			6
maximarkt	Maximarkt			6
berger cemetery	Berger Cemetery			6
lawson school	Lawson School			6
la taqueria	La Taqueria			6
black box theatre	Black Box Theatre			6
paws & claws	Paws & Claws			6
belgian beer cafe	Belgian Beer Cafe			6
sagasti	Sagasti			6
ketelhuis	Ketelhuis			6
technikum nr 4	Technikum nr 4			6
sanggar pkk	Sanggar PKK			6
4#	4#			6
うどん	うどん			6
土木工程学院	土木工程学院			6
hospital chapel	Hospital Chapel			6
경비실	경비실			6
boulebar	Boulebar			6
rosengården	Rosengården			6
high rock church	High Rock Church			6
treibstoffbunker	Treibstoffbunker			6
federal	Federal			6
pizz'art	Pizz'Art			6
zum turm	Zum Turm			6
千手院	千手院			6
enterprise post office	Enterprise Post Office			6
unicom	Unicom			6
santi filippo e giacomo	Santi Filippo e Giacomo			6
kantor gubernur	Kantor Gubernur			6
chamber of commerce building	Chamber of Commerce Building			6
china snack	China Snack			6
ham ham	Ham Ham			6
berroa	Berroa			6
friend's	Friend's			6
red line	Red Line			6
دبیرستان شاهد	دبیرستان شاهد			6
sixth church of christ scientist	Sixth Church of Christ Scientist			6
cheynes	Cheynes			6
villarica	Villarica			6
j mart	J Mart			6
talenti	Talenti			6
donkey sanctuary	Donkey Sanctuary			6
lebanon fire department	Lebanon Fire Department			6
cassa di risparmio di savona	Cassa di Risparmio di Savona			6
høgskolen i oslo og akershus	Høgskolen i Oslo og Akershus			6
burr oak church	Burr Oak Church			6
breva	Breva			6
kastelli	Kastelli			6
alpenland	Alpenland			6
oakridge park	Oakridge Park			6
rugarama primary school	Rugarama Primary School			6
ricoveri di valscura	Ricoveri di Valscura			6
chesterton	Chesterton			6
schwesternfriedhof	Schwesternfriedhof			6
tanpopo	Tanpopo			6
mondial tissu	Mondial Tissu			6
школа №176	Школа №176			6
cncas	CNCAS			6
골프연습장	골프연습장			6
барахолка	Барахолка			6
new school	New School			6
pickleman's	Pickleman's			6
wydział mechatroniki i lotnictwa	Wydział Mechatroniki i Lotnictwa			6
eiscafé adria	Eiscafé Adria			6
what's up	What's Up			6
freds	Freds			6
wurzelkinder	Wurzelkinder			6
hatfield elementary school	Hatfield Elementary School			6
формула дивана	Формула дивана			6
frutas espinosa	Frutas Espinosa			6
lib	LIB			6
mia pasta	Mia Pasta			6
apache elementary school	Apache Elementary School			6
nuance coiffure	Nuance Coiffure			6
le fort	Le Fort			6
pneus	Pneus			6
barata	Barata			6
oceanview park	Oceanview Park			6
sport world	Sport World			6
square du 8 mai	Square du 8 Mai			6
rc willey	RC Willey			6
high hill school (historical)	High Hill School (historical)			6
oö ferngas	OÖ Ferngas			6
regional passport office	Regional Passport Office			6
the plough and harrow	The Plough and Harrow			6
trust bank	Trust Bank			6
marks cemetery	Marks Cemetery			6
bienenlehrpfad	Bienenlehrpfad			6
les tourterelles	Les Tourterelles			6
la gloriette	La Gloriette			6
curoil	Curoil			6
supermarché utile	Supermarché Utile			6
iusacell	Iusacell			6
smith land	Smith Land			6
pfarrkirche st. ulrich	Pfarrkirche St. Ulrich			6
pizza cottage	Pizza Cottage			6
wagenremise	Wagenremise			6
елки-палки	Елки-Палки			6
тц орбита	ТЦ Орбита			6
高田郵便局	高田郵便局			6
dura	Dura			6
thai corner	Thai Corner			6
metropolitan park	Metropolitan Park			6
детский сад № 69	Детский сад № 69			6
детский сад № 60	Детский сад № 60			6
il piatto	Il Piatto			6
pola agatowe	Pola Agatowe			6
south lawn cemetery	South Lawn Cemetery			6
moradia estudantil	Moradia Estudantil			6
고려병원 (goryeo hospital)	고려병원 (Goryeo Hospital)			6
monumento al general san martín	Monumento al General San Martín			6
анциферово	Анциферово			6
sham rock villas	Sham Rock Villas			6
la buca	La Buca			6
baru	Baru			6
bara	Bara			6
cabildo	Cabildo			6
abribus	Abribus			6
손한의원 (son oriental medicine clinic)	손한의원 (Son Oriental Medicine Clinic)			6
grundschule holzhausen	Grundschule Holzhausen			6
hillcrest memorial park cemetery	Hillcrest Memorial Park Cemetery			6
dos pinos	Dos Pinos			6
queen hotel	Queen Hotel			6
bonding-studenteninitiative e.v.	bonding-studenteninitiative e.V.			6
food box	Food Box			6
assa	Assa			6
swiss cemetery	Swiss Cemetery			6
валентино	Валентино			6
trendhaus	Trendhaus			6
first nazarene church	First Nazarene Church			6
café arte	Café Arte			6
raiffeisenbank ehingen-hochsträß	Raiffeisenbank Ehingen-Hochsträß			6
gaumont	Gaumont			6
florence school (historical)	Florence School (historical)			6
scouts hut	Scouts Hut			6
петрівка	Петрівка			6
triskel	Triskel			6
ez storage	ez Storage			6
école primaire jeanne d'arc	École primaire Jeanne d'Arc			6
the hare	The Hare			6
dutch reformed church	Dutch Reformed Church			6
castellan	Castellan			6
ивгу	ИвГУ			6
wolfsteller	Wolfsteller			6
mission hills park	Mission Hills Park			6
north ridge cemetery	North Ridge Cemetery			6
nhc kinondoni	Nhc Kinondoni			6
srub	Srub			6
正義國宅	正義國宅			6
hotel capitol	Hotel Capitol			6
hamann	Hamann			6
golden school	Golden School			6
king's cross pub	King's Cross Pub			6
cimetière saint-lazare	Cimetière Saint-Lazare			6
raubtierhaus	Raubtierhaus			6
côté particuliers	Côté Particuliers			6
тарасиха	Тарасиха			6
shopmobility	Shopmobility			6
crawford building	Crawford Building			6
colegio highlands	Colegio Highlands			6
bickham cemetery	Bickham Cemetery			6
man 2 padang	MAN 2 Padang			6
ramen	Ramen			6
dalton hall	Dalton Hall			6
ستوديو مصر	ستوديو مصر			6
conway house	Conway House			6
에덴산부인과 (eden obstetrics & gynecology clinic)	에덴산부인과 (Eden Obstetrics & Gynecology Clinic)			6
pleasantview church	Pleasantview Church			6
el buen gusto	El Buen Gusto			6
детская стоматологическая поликлиника №1	Детская стоматологическая поликлиника №1			6
tombs	Tombs			6
dirt park	Dirt Park			6
onpoint community credit union	OnPoint Community Credit Union			6
svanströms	Svanströms			6
day mountain wildlife management area	Day Mountain Wildlife Management Area			6
fabi	Fabi			6
bancaetruria	BancaEtruria			6
beinhaus	Beinhaus			6
java moose	Java Moose			6
albertinum	Albertinum			6
stm	STM			6
bricor	Bricor			6
cal bank	CAL Bank			6
greencastle cemetery	Greencastle Cemetery			6
ак-булак	Ак-Булак			6
getränke partner	Getränke Partner			6
body factory	Body Factory			6
kościół matki bożej anielskiej	kościół Matki Bożej Anielskiej			6
argyle	Argyle			6
rspca charity shop	RSPCA Charity Shop			6
monte video	Monte Video			6
bl. m25	Bl. M25			6
maple street cemetery	Maple Street Cemetery			6
health care center	Health Care Center			6
el laberinto	El Laberinto			6
pomnik ofiar ii wojny światowej	Pomnik ofiar II wojny światowej			6
bücherecke	Bücherecke			6
milio's	Milio's			6
若葉保育所	若葉保育所			6
областная филармония	Областная филармония			6
homestead of auburn assisted living facility	Homestead of Auburn Assisted Living Facility			6
fabrica de hielo	Fabrica de hielo			6
関東三菱自動車販売	関東三菱自動車販売			6
tarantino	Tarantino			6
newton school (historical)	Newton School (historical)			6
hughes electrical	Hughes Electrical			6
kurfürstengrill	Kurfürstengrill			6
общежитие № 8	Общежитие № 8			6
центр психического здоровья	Центр психического здоровья			6
minas de asfalto	Minas de Asfalto			6
capilla san josé obrero	Capilla San José Obrero			6
old liberty church	Old Liberty Church			6
marios pizza	Marios Pizza			6
moto racing	Moto Racing			6
orpi bcs immobilier	Orpi Bcs Immobilier			6
۲	۲			6
picard surgeles	Picard Surgeles			6
hrdinom snp	Hrdinom SNP			6
yomart	Yomart			6
ganesha operation	Ganesha Operation			6
sugar ridge cemetery	Sugar Ridge Cemetery			6
na statku	Na Statku			6
zur pfeffermühle	Zur Pfeffermühle			6
santo antão	Santo Antão			6
市立辻小学校	市立辻小学校			6
south lawn	South Lawn			6
промкомбинат	Промкомбинат			6
kambingan	Kambingan			6
pink flamingo	Pink Flamingo			6
pomp van het volk	Pomp van het Volk			6
business administration building	Business Administration Building			6
la fayette	La Fayette			6
спортивная база	Спортивная база			6
martha leon	martha leon			6
el cementerio	El Cementerio			6
la bruja	La Bruja			6
karibik	Karibik			6
ресо страхование	РЕСО страхование			6
the swan centre	The Swan Centre			6
storck	Storck			6
acne	Acne			6
санаторий-профилакторий	Санаторий-профилакторий			6
thai silk	Thai Silk			6
cafe barista	Cafe Barista			6
astro pollo	Astro Pollo			6
shaft	Shaft			6
legal	Legal			6
legat	Legat			6
st pius x	St Pius X			6
silver moon	Silver Moon			6
山田郵便局	山田郵便局			6
taco tico	Taco Tico			6
таборы	Таборы			6
blå kors genbrug	Blå Kors Genbrug			6
federal hardware	Federal Hardware			6
netz toyota	Netz TOYOTA			6
au rendez-vous des amis	Au Rendez-vous des Amis			6
浜寿司	浜寿司			6
industriemuseum	Industriemuseum			6
basilica cattedrale di santa maria assunta	Basilica Cattedrale di Santa Maria Assunta			6
иремель	Иремель			6
newspaper kiosk	Newspaper kiosk			6
riverdale post office	Riverdale Post Office			6
dillon school (historical)	Dillon School (historical)			6
autohaus vetter	Autohaus Vetter			6
tango discos	Tango Discos			6
le cheval rouge	Le Cheval Rouge			6
san carlos elementary school	San Carlos Elementary School			6
tt	TT			6
банк русский стандарт	Банк Русский стандарт			6
norman church	Norman Church			6
woodward school	Woodward School			6
arnold busck	Arnold Busck			6
hasler	Hasler			6
neko	Neko			6
westheim	Westheim			6
chiesa di santa maria della consolazione	Chiesa di Santa Maria della Consolazione			6
rosser cemetery	Rosser Cemetery			6
zamek piastowski	Zamek Piastowski			6
playa azul	Playa Azul			6
phoenix hotel	Phoenix Hotel			6
mill wood	Mill Wood			6
st christopher's church	St Christopher's Church			6
cotral	Cotral			6
escuela santa rosa	Escuela Santa Rosa			6
мансур	Мансур			6
il salento	Il Salento			6
windsor at arbors	Windsor at Arbors			6
forum 1	Forum 1			6
pilgrim rest church (historical)	Pilgrim Rest Church (historical)			6
foundation house	Foundation House			6
lembaga pemasyarakatan	Lembaga Pemasyarakatan			6
bútorbolt	Bútorbolt			6
hennessy's	Hennessy's			6
st andrew's school	St Andrew's School			6
escuela san antonio	Escuela San Antonio			6
st brelades place	St Brelades Place			6
hotel casa grande	Hotel Casa Grande			6
aspirateur	Aspirateur			6
la briciola	La Briciola			6
платан	Платан			6
greenway cemetery	Greenway Cemetery			6
hajóállomás	Hajóállomás			6
בנק מזרחי טפחות	בנק מזרחי טפחות			6
anand bhavan	Anand Bhavan			6
княжий град	Княжий град			6
مصر للبترول	مصر للبترول			6
шаляпин	Шаляпин			6
اداره پست مرکزی	اداره پست مرکزی			6
丸山公園	丸山公園			6
west courtyard tullyvale	West Courtyard Tullyvale			6
홍익유치원 (hongik kindergarten)	홍익유치원 (Hongik Kindergarten)			6
alpen	Alpen			6
acr	ACR			6
gilmar	Gilmar			6
baldwin high school	Baldwin High School			6
agape christian academy	Agape Christian Academy			6
parque tibisay	Parque Tibisay			6
álvaro	Álvaro			6
crown motors	Crown Motors			6
doğa koleji	Doğa Koleji			6
детский сад № 67	Детский сад № 67			6
govt girls primary school	Govt Girls Primary School			6
wolverton cemetery	Wolverton Cemetery			6
computer room	Computer Room			6
萬福寺	萬福寺			6
bobtail mine	Bobtail Mine			6
rutherford park	Rutherford Park			6
goldener hahn	Goldener Hahn			6
la cour des miracles	La Cour des Miracles			6
търговски център	Търговски център			6
eyes and more	Eyes and more			6
здоровые люди	Здоровые люди			6
augusta elementary school	Augusta Elementary School			6
le planet	Le Planet			6
wein	Wein			6
strandz	Strandz			6
altstadtschule	Altstadtschule			6
khách sạn cầu giấy	Khách sạn Cầu Giấy			6
armenian church	Armenian Church			6
autohaus brunner	Autohaus Brunner			6
abattoir municipal	Abattoir municipal			6
batiman	Batiman			6
banco frances	Banco Frances			6
городская детская больница №1	Городская детская больница №1			6
montér	Montér			6
venice pizza	Venice Pizza			6
grøn gård	Grøn Gård			6
the victoria arms	The Victoria Arms			6
las palomas	Las Palomas			6
secretariat	Secretariat			6
aquifer prot. land - dep/ala	Aquifer Prot. Land - Dep/Ala			6
euro oil	Euro Oil			6
gloria jeans coffees	Gloria Jeans Coffees	Gloria Jean's	1	6
garrage	Garrage			6
lapangan bola voli	LAPANGAN BOLA VOLI			6
caves	Caves			6
las brwileński	Las Brwileński			6
энергобанк	Энергобанк			6
church of st mary magdalene	Church of St Mary Magdalene			6
house 12	House 12			6
laurel grove school (historical)	Laurel Grove School (historical)			6
alun-alun	Alun-alun			6
hawwarah	Hawwarah			6
der club bertelsmann	Der Club Bertelsmann			6
fish tales	Fish Tales			6
kappa kappa gamma sorority	Kappa Kappa Gamma Sorority			6
マルハン	マルハン			6
속초경찰서 (sokcho police station)	속초경찰서 (Sokcho Police Station)			6
hib	HIB			6
kühler krug	Kühler Krug			6
bretschneider	Bretschneider			6
gentry	Gentry			6
дитяча школа мистецтв	Дитяча школа мистецтв			6
best worscht in town	Best Worscht in Town			6
和田保育園	和田保育園			6
200 building	200 Building			6
lonestar	Lonestar			6
alte pfarrkirche	Alte Pfarrkirche			6
supermercado san diego	Supermercado San Diego			6
la régalade	La Régalade			6
la piazza papa	La Piazza Papa			6
da noi	Da Noi			6
righton	Righton			6
heuerhaus	Heuerhaus			6
ctbc bank	CTBC Bank			6
integrative kindertagesstätte	Integrative Kindertagesstätte			6
ユーポス	ユーポス			6
genova	Genova			6
n27	N27			6
aez	AEZ			6
la baguette magique	La Baguette Magique			6
talludden	Talludden			6
spielburg	Spielburg			6
grappolo d'oro	Grappolo d'Oro			6
flannery's	Flannery's			6
iglesia del buen pastor	Iglesia del Buen Pastor			6
lavanderia comunitária	Lavanderia Comunitária			6
coffee tree	Coffee Tree			6
lower twin falls tract	Lower Twin Falls Tract			6
bradford elementary school	Bradford Elementary School			6
swissport	Swissport			6
matra	Matra			6
centro parrocchiale	Centro Parrocchiale			6
andrews house	Andrews House			6
horbach	Horbach			6
middleton park	Middleton Park			6
hotel costa azul	Hotel Costa Azul			6
saint helen catholic church	Saint Helen Catholic Church			6
collier park	Collier Park			6
capela de santa marta	Capela de Santa Marta			6
portside	Portside			6
east campus	East Campus			6
slate hill church	Slate Hill Church			6
bloc b7	Bloc B7			6
bloc b6	Bloc B6			6
市立川口小学校	市立川口小学校			6
בלו	בלו			6
just for fun	Just for Fun			6
чаплин	Чаплин			6
хурма	Хурма			6
208동	208동			6
保健管理センター	保健管理センター			6
omonia	Omonia			6
сомелье	Сомелье			6
masjid babus salam	Masjid Babus Salam			6
la riva	La Riva			6
la rive	La Rive			6
francisco gonza�lez leon	Francisco Gonza�Lez Leon			6
mehiläinen	Mehiläinen			6
trädgårdsmästaren	Trädgårdsmästaren			6
"детский сад ""лесная сказка"""	"Детский сад ""Лесная сказка"""			6
björken	Björken			6
dishman cemetery	Dishman Cemetery			6
woodside lodge	Woodside Lodge			6
thai elephant	Thai Elephant			6
кокуй	Кокуй			6
hc parfümerie	HC Parfümerie			6
mirrors	Mirrors			6
chalet iktus	chalet iktus			6
betriebshof airport	Betriebshof Airport			6
reklama	Reklama			6
참빛관	참빛관			6
petrus en paulus	Petrus en Paulus			6
mayo cemetery	Mayo Cemetery			6
автомойка 24	Автомойка 24			6
schanzenbach	Schanzenbach			6
steinkamp	steinkamp			6
leichtathletikhalle	Leichtathletikhalle			6
cyclepath	Cyclepath			6
rokel bank	Rokel Bank			6
al capriccio	Al Capriccio			6
ermita del pilar	Ermita del Pilar			6
bicycle	Bicycle			6
boat ramp	Boat Ramp			6
volkano	Volkano			6
café imperial	Café Imperial			6
mont liban	Mont Liban			6
cupet-cimex	Cupet-CIMEX			6
cappella di san michele	Cappella di San Michele			6
restaurant syrtaki	Restaurant Syrtaki			6
bäckerei schlüter	Bäckerei Schlüter			6
plataforma	Plataforma			6
pabst	Pabst			6
"тц ""меркурий"""	"ТЦ ""Меркурий"""			6
hotel condor	Hotel Condor			6
magdala	Magdala			6
olive chapel	Olive Chapel			6
lehner agrar gmbh	Lehner Agrar GmbH			6
unity church (historical)	Unity Church (historical)			6
hipercentro	Hipercentro			6
burger shop	Burger Shop			6
harmon school (historical)	Harmon School (historical)			6
pembina wma	Pembina WMA			6
hildebrand	Hildebrand			6
antarès	Antarès			6
리베모텔 (ribe motel)	리베모텔 (Ribe Motel)			6
fifth church of christ scientist	Fifth Church of Christ Scientist			6
älgö	Älgö			6
lavage de voitures	Lavage de Voitures			6
поликлиника №15	Поликлиника №15			6
гимназия №25	Гимназия №25			6
гимназия №20	Гимназия №20			6
гимназия №21	Гимназия №21			6
kutschenmuseum	Kutschenmuseum			6
the dog and duck	The Dog and Duck			6
flurkapelle	Flurkapelle			6
polizeiinspektion mitte	Polizeiinspektion Mitte			6
le rouge	Le Rouge			6
ahorramas	AhorraMas			6
cafe auszeit	Cafe Auszeit			6
santa maria della pace	Santa Maria della Pace			6
halali	Halali			6
appart city	Appart City			6
jungferntal grundschule	Jungferntal Grundschule			6
na zastávce	Na Zastávce			6
zea sedmihorky	ZEA Sedmihorky			6
agape christian center	Agape Christian Center			6
هتل لاله	هتل لاله			6
le comptoir des cotonniers	Le Comptoir des Cotonniers			6
l'almàssera	l'Almàssera			6
kamelia	Kamelia			6
calor gas	Calor Gas			6
あおぞら幼稚園	あおぞら幼稚園			6
bank mayapada	Bank Mayapada			6
newtown house	Newtown House			6
bâtiment de commerce (restaurant) provisoire	Bâtiment de commerce (restaurant) provisoire			6
cemitério são pedro	Cemitério São Pedro			6
zur kurve	Zur Kurve			6
prem nagar	Prem Nagar			6
بیمارستان شهدا	بیمارستان شهدا			6
davide	Davide			6
l'amaryllis	L'Amaryllis			6
ostria	Ostria			6
banco central	Banco Central			6
victory nursery and primary school	Victory Nursery And Primary School			6
mekan	Mekan			6
isolato 1	Isolato 1			6
isolato 6	Isolato 6			6
isolato 9	Isolato 9			6
boisko osiedlowe	Boisko osiedlowe			6
en plo	En Plo			6
ulftse boys	Ulftse Boys			6
pizza pit	Pizza Pit			6
двинские	Двинские			6
the church of jesus christ of latter-day saints - seminary	The Church of Jesus Christ of Latter-day Saints - Seminary			6
воїнам-інтернаціоналістам	Воїнам-інтернаціоналістам			6
mosquée el atik	Mosquée El Atik			6
brushy fork church	Brushy Fork Church			6
villa azul	Villa Azul			6
town wharf	Town Wharf			6
kepler-gymnasium	Kepler-Gymnasium			6
еко асорти	Еко Асорти			6
salud	Salud			6
bb's coffee & muffins	BB's Coffee & Muffins			6
hampton baptist church	Hampton Baptist Church			6
한중한의원 (hanjung oriental medicine clinic)	한중한의원 (Hanjung Oriental Medicine Clinic)			6
alltoys	Alltoys			6
condominio europa	Condominio Europa			6
mr. burger	Mr. Burger			6
市立白山中学校	市立白山中学校			6
speights ale house	Speights Ale House			6
ebl	ebl			6
inskip	Inskip			6
hawk	Hawk			6
kelley park	Kelley Park			6
barbosa	Barbosa			6
coffe	Coffe			6
tkビル	TKビル			6
edgars active	Edgars Active			6
мир сладостей	Мир сладостей			6
taller motos	Taller Motos			6
宝島	宝島			6
loma vista elementary school	Loma Vista Elementary School			6
revival tabernacle church	Revival Tabernacle Church			6
place saint-jacques	Place Saint-Jacques			6
crousti pain	Crousti Pain			6
bar alameda	Bar Alameda			6
haushaltswaren	Haushaltswaren			6
meadow cottage	Meadow Cottage			6
kimball school	Kimball School			6
spruce lodge	Spruce Lodge			6
drink shop	Drink Shop			6
roco	Roco			6
блок 3	Блок 3			6
mcarthur cemetery	McArthur Cemetery			6
bäckerei vogt	Bäckerei Vogt			6
haus abendfrieden	Haus Abendfrieden			6
pan de pugon	Pan de Pugon			6
elegante	Elegante			6
the sterling	The Sterling			6
perce-neige	Perce-Neige			6
машинно-тракторные мастерские	Машинно-тракторные мастерские			6
il botteghino	Il Botteghino			6
kościół św. jacka	Kościół św. Jacka			6
charles river farms	Charles River Farms			6
корс	КОРС			6
必勝客	必勝客			6
baggett cemetery	Baggett Cemetery			6
norden	Norden			6
iglesia de santa isabel	Iglesia de Santa Isabel			6
chiesa parrocchiale di san bartolomeo	Chiesa Parrocchiale di San Bartolomeo			6
marry brown	Marry Brown			6
ley's	Ley's			6
passat	Passat			6
азамат	Азамат			6
ferruccio soppelsa	Ferruccio Soppelsa			6
trạm y tế phường dịch vọng hậu	Trạm y tế phường Dịch Vọng Hậu			6
法國小鎮	法國小鎮			6
salon carmen	Salon Carmen			6
市立新庄小学校	市立新庄小学校			6
new foundation church	New Foundation Church			6
автозапчасти уаз	Автозапчасти УАЗ			6
広場	広場			6
дюна-веста	Дюна-Веста			6
teufelsmauer	Teufelsmauer			6
walmart fuel	Walmart Fuel			6
rouge - village - la toppe d'avignon	Rouge - Village - La Toppe d'Avignon			6
san cassiano	San Cassiano			6
llamas	Llamas			6
saint-pierre saint-paul	Saint-Pierre Saint-Paul			6
asia nails	Asia Nails			6
st. louis bar and grill	St. Louis Bar and Grill			6
ministerium für gesundheit und soziales	Ministerium für Gesundheit und Soziales			6
центр психолого-педагогической реабилитации и коррекции	Центр психолого-педагогической реабилитации и коррекции			6
st. afra	St. Afra			6
fivimart	Fivimart			6
hospital da unimed	Hospital da Unimed			6
de schaapskooi	De Schaapskooi			6
куклен театър	Куклен театър			6
полигон твёрдых бытовых отходов	Полигон твёрдых бытовых отходов			6
mulberrys	Mulberrys			6
sylvan learning	Sylvan Learning			6
old point national bank	Old Point National Bank			6
chudhary grave yard	Chudhary Grave Yard			6
kmetijska zadruga	Kmetijska zadruga			6
woodbury park	Woodbury Park			6
green 12	Green 12			6
a-huset	A-huset			6
saint-rémi	Saint-Rémi			6
retiro	Retiro			6
weitsprungbahn	Weitsprungbahn			6
hay cemetery	Hay Cemetery			6
planbank	Planbank			6
مدرسه ابتدایی	مدرسه ابتدایی			6
магистральный	Магистральный			6
vigotsky	Vigotsky			6
boral	Boral			6
midland church	Midland Church			6
schmiedalm	Schmiedalm			6
joe's barber shop	Joe's Barber Shop			6
royal oak church	Royal Oak Church			6
buenos días	Buenos Días			6
redwood national park	Redwood National Park			6
nothelferkapelle	Nothelferkapelle			6
basisschool	Basisschool			6
evergreen presbyterian church	Evergreen Presbyterian Church			6
flor los almendros	Flor Los Almendros			6
святые ворота	Святые ворота			6
univé	Univé			6
gp surgery	GP Surgery			6
kebabs	Kebabs			6
kraft foods	Kraft Foods			6
auto palace	Auto Palace			6
itas	ITAS			6
kaplica miłosierdzia bożego	Kaplica Miłosierdzia Bożego			6
the munch box	The Munch Box			6
estacion texaco	Estacion Texaco			6
fall creek cemetery	Fall Creek Cemetery			6
kastro	Kastro			6
avr	AVR			6
grange cemetery	Grange Cemetery			6
holliday inn	Holliday Inn			6
götze	Götze			6
heroes	Heroes			6
フランス屋	フランス屋			6
résidence bel air	Résidence Bel Air			6
gallagher	Gallagher			6
центркредит	ЦентрКредит			6
agricultural bank	Agricultural Bank			6
stazione forestale	Stazione forestale			6
jaga	Jaga			6
oratorio di san bernardo	Oratorio di San Bernardo			6
kelebek	Kelebek			6
las peñas	Las Peñas			6
szalafő (papszer)	Szalafő (Papszer)			6
bp filling station	BP Filling Station			6
christophorus-kirche	Christophorus-Kirche			6
scherz	Scherz			6
zum yachthafen	Zum Yachthafen			6
l'émeraude	L'Émeraude			6
librarium	Librarium			6
thatcher hall	Thatcher Hall			6
warung bakso	Warung Bakso			6
don felipe	Don Felipe			6
dietrich-bonhoeffer-seniorenzentrum	Dietrich-Bonhoeffer-Seniorenzentrum			6
mandrill	Mandrill			6
oratorio di san pietro	Oratorio di San Pietro			6
alice springs hospital	Alice Springs Hospital			6
dement cemetery	Dement Cemetery			6
silver dollar mine	Silver Dollar Mine			6
k bar	K Bar			6
francés banelco	Francés Banelco			6
bahia azul	Bahia Azul			6
истомино	Истомино			6
winetime	WineTime			6
іванівка	Іванівка			6
hotel san jorge	Hotel San Jorge			6
clipper	Clipper			6
ad astra (tennis)	Ad Astra (Tennis)			6
zilli	Zilli			6
sein	Sein			6
canchas pasto sintetico consport	Canchas Pasto Sintetico Consport			6
rwe autostrom	RWE Autostrom			6
zadruga	Zadruga			6
pôle médical	Pôle Médical			6
st bartholomews	St Bartholomews			6
the rifleman	The Rifleman			6
san andresito	San Andresito			6
dry ridge school (historical)	Dry Ridge School (historical)			6
albion motors	Albion Motors			6
landmark center	Landmark Center			6
ветеринарный пункт	Ветеринарный пункт			6
saint-luc	Saint-Luc			6
оби	ОБИ			6
warner elementary school	Warner Elementary School			6
sunset heights	Sunset Heights			6
kościół pw. świętego leonarda	Kościół pw. Świętego Leonarda			6
office municipal des sports	Office Municipal des Sports			6
hillcrest golf club	Hillcrest Golf Club			6
imc	IMC			6
مزرعة	مزرعة			6
national bank of abu dhabi	National Bank of Abu Dhabi			6
bloomfield post office	Bloomfield Post Office			6
bauhof bergkamen	Bauhof Bergkamen			6
résidence du stade	Résidence du Stade			6
городские цветы	Городские цветы			6
union chapel united methodist church	Union Chapel United Methodist Church			6
aslı börek	Aslı Börek			6
cuca	Cuca			6
たいらや	たいらや			6
demos	Demos			6
spindler	Spindler			6
st.-johannes-kirche	St.-Johannes-Kirche			6
kross	Kross			6
woodend	Woodend			6
restaurant plaka	Restaurant Plaka			6
liberty grove cemetery	Liberty Grove Cemetery			6
altas horas	Altas Horas			6
iglesia universal	Iglesia Universal			6
балтия	Балтия			6
icebergs	Icebergs			6
1-16	1-16			6
ダイコクドラッグ	ダイコクドラッグ			6
макеево	Макеево			6
仁愛眼鏡	仁愛眼鏡			6
king arthur	King Arthur			6
point.s	Point.S			6
sparkasse köln bonn	Sparkasse Köln Bonn			6
vietnamese alliance church	Vietnamese Alliance Church			6
a tutta pizza	A Tutta Pizza			6
sand hill church (historical)	Sand Hill Church (historical)			6
de baron	De Baron			6
riviera beach	Riviera Beach			6
hospital del niño	Hospital del Niño			6
ニトリ (nitori)	ニトリ (Nitori)			6
pear tree inn	Pear Tree Inn			6
paltel	PALTEL			6
plaza north shopping center	Plaza North Shopping Center			6
երևան սիթի	Երևան Սիթի			6
l'indochine	L'Indochine			6
direction des impôts	Direction des impôts			6
asian restaurant	Asian Restaurant			6
sd impres lamahora	SD Impres Lamahora			6
top 10	Top 10			6
hansemann	Hansemann			6
pp. nurud dholam (mi, mts, ma)	PP. Nurud Dholam (MI, MTs, MA)			6
д.№12	д.№12			6
д.№19	д.№19			6
hochrainer	Hochrainer			6
indian valley elementary school	Indian Valley Elementary School			6
new college	New College			6
mix electronics	Mix Electronics			6
инвестиционный торговый банк	Инвестиционный торговый банк			6
denver cemetery	Denver Cemetery			6
city sun	City Sun			6
east end elementary school	East End Elementary School			6
gibbs park	Gibbs Park			6
alte eisenbahnbrücke	Alte Eisenbahnbrücke			6
pump it up	Pump It Up			6
c04	C04			6
urbanizacion	Urbanizacion			6
parabrisas	Parabrisas			6
champs elysées	Champs Elysées			6
fora	Fora			6
genforeningen 1920	Genforeningen 1920			6
quaker burial ground	Quaker Burial Ground			6
fairhaven school	Fairhaven School			6
gameshop	Gameshop			6
riviera hotel	Riviera Hotel			6
schillerstraße	Schillerstraße			6
4 лапы	4 лапы			6
gefako getränkemarkt	Gefako Getränkemarkt			6
dixon elementary school	Dixon Elementary School			6
tutti gusti	Tutti Gusti			6
мобілочка	Мобілочка			6
southgate house	Southgate House			6
kock	Kock			6
altes pumpwerk	Altes Pumpwerk			6
neue kapelle	Neue Kapelle			6
socha panny marie	socha Panny Marie			6
dispensario médico	Dispensario Médico			6
地蔵	地蔵			6
유토피아모텔 (yutopia motel)	유토피아모텔 (Yutopia Motel)			6
midway mall	MidWay Mall			6
