name_lower	name	canonical	known_chain	count
hangover	Hangover			6
historische altstadt	Historische Altstadt			6
isb	ISB			6
sklep 24h	Sklep 24h			6
tim's	Tim's			6
classens marquette	Classens Marquette			6
blue line	Blue Line			6
saint elmo mine	Saint Elmo Mine			6
st josephs rc primary school	St Josephs RC Primary School			6
moda in pelle	Moda in Pelle			6
dorfbäckerei ritter	Dorfbäckerei Ritter			6
plaza de la trinidad	Plaza de la Trinidad			6
jefatura provincial de tráfico	Jefatura Provincial de Tráfico			6
немецкое кладбище	Немецкое кладбище			6
park gate	Park Gate			6
chuck wagon	Chuck Wagon			6
the marlborough	The Marlborough			6
sanrio	Sanrio			6
hotel bergland	Hotel Bergland			6
sac	SAC			6
feg	FeG			6
maxi pizza	Maxi Pizza			6
peace united methodist church	Peace United Methodist Church			6
laboratorio dental	laboratorio dental			6
romantic	Romantic			6
pošta slovenije	Pošta Slovenije			6
frühmorgen	Frühmorgen			6
občerstvenie	Občerstvenie			6
el canal	El Canal			6
mariengarten	Mariengarten			6
royal tretes view hotel	Royal Tretes View Hotel			6
plaza argentina	Plaza Argentina			6
american family fitness	American Family Fitness			6
復興公園	復興公園			6
centraal station	Centraal Station			6
pharmacie de la mairie	Pharmacie de la Mairie			6
pitch 5	Pitch 5			6
auburn baptist church	Auburn Baptist Church			6
calendula	Calendula			6
cosmetique	Cosmetique			6
pts	PTS			6
rainbow restaurant	Rainbow Restaurant			6
la alhambra	La Alhambra			6
2nd - ocean course	2nd - Ocean Course			6
centro servizi	Centro Servizi			6
גלי	גלי			6
isbt	ISBT			6
countryside baptist church	Countryside Baptist Church			6
millbrook	Millbrook			6
genossenschaftsbank	Genossenschaftsbank			6
oakley church	Oakley Church			6
ridley cemetery	Ridley Cemetery			6
star food	Star Food			6
infonavit	Infonavit			6
parc animalier	Parc Animalier			6
dsl-hauptverteiler	DSL-Hauptverteiler			6
тракторная бригада	Тракторная бригада			6
hamm cemetery	Hamm Cemetery			6
for men	For Men			6
northgate mall	Northgate Mall			6
cancha de basketball y microfutbol	Cancha de basketball y microfutbol			6
white mine	White Mine			6
kawasan mappakarannuang	KAWASAN MAPPAKARANNUANG			6
winston cemetery	Winston Cemetery			6
friseurstübchen	Friseurstübchen			6
west cornwall pasty co.	West Cornwall Pasty Co.			6
burnside cemetery	Burnside Cemetery			6
спортмайданчик	Спортмайданчик			6
the windmill inn	The Windmill Inn			6
finch park	Finch Park			6
oak view elementary school	Oak View Elementary School			6
agroparistech	AgroParisTech			6
palacio del obispo	Palacio del Obispo			6
agd bank	AGD Bank			6
la grignote	La Grignote			6
etxegoïneko borda	Etxegoïneko Borda			6
market fresh	Market Fresh			6
five points school	Five Points School			6
plaza general manuel belgrano	Plaza General Manuel Belgrano			6
cleverfit	CleverFit			6
лодэ	Лодэ			6
melbourne police department	Melbourne Police Department			6
strass	Strass			6
vila santa rita	Vila Santa Rita			6
ekol	Ekol			6
caixa penedés	Caixa Penedés			6
hovsøy, låtersøy, melne, melne	Hovsøy, Låtersøy, Melne, Melne			6
дом престарелых и инвалидов	Дом престарелых и инвалидов			6
magra	Magra			6
oberried	Oberried			6
providence missionary baptist church	Providence Missionary Baptist Church			6
casa sol	Casa Sol			6
fannin elementary school	Fannin Elementary School			6
中央ビル	中央ビル			6
akiba commercial bank	Akiba Commercial Bank			6
le pagnol	Le Pagnol			6
barcelo	Barcelo			6
fire station number two	Fire Station Number Two			6
messegelände	Messegelände			6
les jardins de manon	Les Jardins de Manon			6
2009	2009			6
rock park	Rock Park			6
nachbar	Nachbar			6
trendstore	Trendstore			6
chapelle notre dame	Chapelle Notre Dame			6
bloc 4a	Bloc 4A			6
princeton cemetery	Princeton Cemetery			6
vizija	Vizija			6
zbiornik p-poż	zbiornik p-poż			6
ньокки	Ньокки			6
hawn cemetery	Hawn Cemetery			6
azadi turkmen national institute of world languages	Azadi Turkmen National Institute of World Languages			6
arrowhead school	Arrowhead School			6
eni tankstelle	Eni Tankstelle			6
tenaga nasional berhad	Tenaga Nasional Berhad			6
puregold supermarket	Puregold Supermarket			6
ホテル ルートイン	ホテル ルートイン			6
сад камней	Сад камней			6
sterling elementary school	Sterling Elementary School			6
saint martin cemetery	Saint Martin Cemetery			6
norfolk arms	Norfolk Arms			6
waldhalle	Waldhalle			6
sb business park	SB Business Park			6
bau 39	Bau 39			6
bau 32	Bau 32			6
panda buffet	Panda Buffet			6
連接走廊	連接走廊			6
oak dale school (historical)	Oak Dale School (historical)			6
tobler	Tobler			6
городок пограничников	Городок пограничников			6
церква святого івана богослова	Церква святого Івана Богослова			6
owl's nest	Owl's Nest			6
kirchenholz	Kirchenholz			6
غسيل سيارات	غسيل سيارات			6
井上ビル	井上ビル			6
wafu	Wafu			6
rebmann	Rebmann			6
шпиль	Шпиль			6
rhön-rennsteig-sparkasse	Rhön-Rennsteig-Sparkasse			6
champagnat	Champagnat			6
panzió	Panzió			6
bookbinders design	Bookbinders Design			6
la roselière	La Roselière			6
department of finance	Department of Finance			6
bücker	Bücker			6
diy shop	DIY Shop			6
market mol	Market MOL			6
граш	граш			6
braune	Braune			6
newman mini storage	Newman Mini Storage			6
städtische kita	Städtische Kita			6
pollo express	Pollo Express			6
太子宮	太子宮			6
東京都立 府中病院	東京都立 府中病院			6
lakewood church	Lakewood Church			6
zabala	Zabala			6
gronau	Gronau			6
blk 39	Blk 39			6
blk 36	Blk 36			6
blk 32	Blk 32			6
blk 33	Blk 33			6
やきとり大吉	やきとり大吉			6
boulebana	Boulebana			6
엠모텔 (em motel)	엠모텔 (Em Motel)			6
residential dwelling	Residential Dwelling			6
colegio tercer milenio	Colegio Tercer Milenio			6
zálogház	Zálogház			6
vågen	Vågen			6
retravision	Retravision			6
petzl	Petzl			6
mount salem cemetery	Mount Salem Cemetery			6
อาคาร 2	อาคาร 2			6
conjunto 03	Conjunto 03			6
conjunto 02	Conjunto 02			6
vandrarhem	Vandrarhem			6
noria	Noria			6
застаринье	Застаринье			6
climax	Climax			6
batthyány-kastély	Batthyány-kastély			6
congelats la sirena	Congelats La Sirena			6
torsbovallen	Torsbovallen			6
banco de sangre	Banco de Sangre			6
clínica dental adeslas	Clínica Dental Adeslas			6
блок складов	Блок складов			6
wildflower park	Wildflower Park			6
haus vogelsang	Haus Vogelsang			6
municipal market	Municipal Market			6
northview high school	Northview High School			6
smp negeri 1	SMP Negeri 1			6
mini-bar	Mini-Bar			6
z10	Z10			6
round hill	Round Hill			6
whitis court residence hall	Whitis Court Residence Hall			6
대경할인마트 (daegyeong retail shop)	대경할인마트 (Daegyeong Retail Shop)			6
ehret	Ehret			6
jean	Jean			6
centre de la petite enfance	Centre de la Petite Enfance			6
shepherd's hut	Shepherd's Hut			6
prince of peace lutheran school	Prince of Peace Lutheran School			6
landromat	Landromat			6
smallpox cemetery	Smallpox Cemetery			6
technikgebäude	Technikgebäude			6
fallet	Fallet			6
casone	Casone			6
camille	Camille			6
camillo	Camillo			6
mandapam	Mandapam			6
tcr	TCR			6
windsor cemetery	Windsor Cemetery			6
rusk cemetery	Rusk Cemetery			6
poulaillon	Poulaillon			6
#12 green	#12 Green			6
ipt	ipt			6
stoddard park	Stoddard Park			6
olga's kitchen	Olga's Kitchen			6
the oystercatcher	The Oystercatcher			6
alegría	Alegría			6
hella	Hella			6
mount nebo church (historical)	Mount Nebo Church (historical)			6
meyer & meyer	Meyer & Meyer			6
baseball field #1	Baseball Field #1			6
new square	New Square			6
hamilton building	Hamilton Building			6
chicago transit authority-south barns	Chicago Transit Authority-South Barns			6
profiles	Profiles			6
le fournil des provinces	Le Fournil des Provinces			6
old ebenezer cemetery	Old Ebenezer Cemetery			6
cerveceria corona	Cerveceria Corona			6
pour toi	Pour Toi			6
اورژانس	اورژانس			6
schmidt's	Schmidt's			6
living water church	Living Water Church			6
colegio domingo savio	Colegio Domingo Savio			6
christian louboutin	Christian Louboutin			6
cascina bosco	Cascina Bosco			6
бельо	Бельо			6
puits n° 9	Puits n° 9			6
тинто-кофе	ТинТо-Кофе			6
villa paola	Villa Paola			6
truevalue	TrueValue			6
gebrauchtwagenhändler	Gebrauchtwagenhändler			6
gumba	Gumba			6
iglesia san juan bosco	Iglesia San Juan Bosco			6
bert's	Bert's			6
originals	Originals			6
cine de verano	Cine de Verano			6
adira	Adira			6
viewing platform	Viewing Platform			6
аршан	Аршан			6
volksbank müllheim	Volksbank Müllheim			6
sanchez elementary school	Sanchez Elementary School			6
나폴리모텔 (napolli motel)	나폴리모텔 (Napolli Motel)			6
stoppestedet	Stoppestedet			6
цветочек	Цветочек			6
strapizzami	Strapizzami			6
boucherie hallal	Boucherie Hallal			6
новополье	Новополье			6
health sciences center	Health Sciences Center			6
parr cemetery	Parr Cemetery			6
vilonia middle school	Vilonia Middle School			6
warren county high school	Warren County High School			6
diebesturm	Diebesturm			6
true vine church of god in christ	True Vine Church of God in Christ			6
lane end farm	Lane End Farm			6
sunny hills	Sunny Hills			6
la filature	La Filature			6
ozon.ru	Ozon.ru			6
fotojoker	Fotojoker			6
badia	Badia			6
hornet stadium	Hornet Stadium			6
protestant cemetery	Protestant Cemetery			6
b&b hôtel	B&B Hôtel			6
east cottage	East Cottage			6
tanners	Tanners			6
buro+	Buro+			6
general aviation	General Aviation			6
maranatha assembly of god church	Maranatha Assembly of God Church			6
salt & vinegar	Salt & Vinegar			6
yakuza	Yakuza			6
le castelas	Le Castelas			6
wren living	Wren Living			6
simmons school (historical)	Simmons School (historical)			6
frische quelle	Frische Quelle			6
waltham fire department	Waltham Fire Department			6
vanelli's	Vanelli's			6
bargain beachwear	Bargain Beachwear			6
centro desportivo	Centro Desportivo			6
tanglewood conservation area	Tanglewood Conservation Area			6
warzywny	warzywny			6
kunnanvirasto	Kunnanvirasto			6
livia	Livia			6
bobbitt cemetery	Bobbitt Cemetery			6
ugalde	Ugalde			6
sartori	Sartori			6
מגדל מים	מגדל מים			6
messiah evangelical lutheran church	Messiah Evangelical Lutheran Church			6
college hill school	College Hill School			6
colegio san vicente	Colegio San Vicente			6
dunn park	Dunn Park			6
super centro	Super Centro			6
fromenterie	Fromenterie			6
завиток	Завиток			6
galpón fonda	Galpón Fonda			6
habitacle	Habitacle			6
푸른유치원 (pureun kindergarten)	푸른유치원 (Pureun Kindergarten)			6
gum creek church	Gum Creek Church			6
sint nicolaaskerk	Sint Nicolaaskerk			6
chai point	Chai Point			6
5б	5Б			6
greater bethel african methodist episcopal church	Greater Bethel African Methodist Episcopal Church			6
грааль	Грааль			6
el pacifico	El Pacifico			6
5+	5+			6
5#	5#			6
skład materiałów budowlanych	Skład Materiałów Budowlanych			6
вам	Вам			6
bazine decantare	Bazine decantare			6
cafe am dom	Cafe am Dom			6
pomnik lotników	Pomnik Lotników			6
wicker emporium	Wicker Emporium			6
pavilhão 5	Pavilhão 5			6
ászok söröző	Ászok söröző			6
cafe rose	Cafe Rose			6
jcr	JCR			6
малиновский	Малиновский			6
histoire de fleurs	Histoire de Fleurs			6
département informatique	Département Informatique			6
st edmunds	St Edmunds			6
pertutti	Pertutti			6
супермаркет пятерочка	Супермаркет Пятерочка			6
fasanengarten	Fasanengarten			6
pcs oil	PCS Oil			6
getränke city	Getränke City			6
akron cemetery	Akron Cemetery			6
sv. matouš	Sv. Matouš			6
chase woodlands	Chase Woodlands			6
سنگک پزی	سنگک پزی			6
przychodnia poz	Przychodnia POZ			6
museumsscheune	Museumsscheune			6
manaco	Manaco			6
agriculture development bank	Agriculture Development Bank			6
convento de las clarisas	Convento de las Clarisas			6
wettiner hof	Wettiner Hof			6
the owl	The Owl			6
geschenkartikel	Geschenkartikel			6
57а	57а			6
akademia wychowania fizycznego	Akademia Wychowania Fizycznego			6
ed z'berg sugar pine point state park	Ed Z'berg Sugar Pine Point State Park			6
parc hotel	Parc Hotel			6
stadionhalle	Stadionhalle			6
rams	Rams			6
rami	Rami			6
fiddler's green	Fiddler's Green			6
sd n 2 malino	SD N 2 Malino			6
orange tree	Orange Tree			6
市立小野中学校	市立小野中学校			6
zielony domek	Zielony Domek			6
escale	Escale			6
queen of the hills mine	Queen of the Hills Mine			6
eisstockhalle	Eisstockhalle			6
école primaire robert desnos	École primaire Robert Desnos			6
stazione fs	Stazione FS			6
сергиевка	Сергиевка			6
lawtons drugs	Lawtons Drugs			6
murphys	Murphys			6
food maxx	Food Maxx			6
parade	Parade			6
tc linden	TC Linden			6
tok & stok	Tok & Stok			6
novis bestattungen	Novis Bestattungen			6
m & h	M & H			6
meadow house	Meadow House			6
balls brothers	Balls Brothers			6
top getränkemarkt	top Getränkemarkt			6
epilepsie-zentrum berlin-brandenburg	Epilepsie-Zentrum Berlin-Brandenburg			6
anthropology	Anthropology			6
a la turca	A la Turca			6
engelbrecht	Engelbrecht			6
青い鳥保育園	青い鳥保育園			6
parroquia nuestra señora de la esperanza	Parroquia Nuestra Señora de la Esperanza			6
krassig	Krassig			6
the fiveways	The Fiveways			6
be quick zutphen	Be Quick Zutphen			6
widder	Widder			6
poultry houses	Poultry Houses			6
zillertaler trachtenwelt	Zillertaler Trachtenwelt			6
celebrity	Celebrity			6
bielbaw home	Bielbaw Home			6
centro gallego	Centro Gallego			6
centre sportif et culturel	Centre sportif et culturel			6
mi banco	Mi Banco			6
bl. 4d	bl. 4d			6
станция очистки сточных вод	Станция очистки сточных вод			6
шипшина	Шипшина			6
iglesia de la veracruz	Iglesia de la Veracruz			6
mount mariah cemetery	Mount Mariah Cemetery			6
mecanica	mecanica			6
brac school	BRAC School			6
vantage point	Vantage Point			6
almacenes paris	Almacenes Paris			6
scirie	Scirie			6
rainbow car wash	Rainbow Car Wash			6
paradisio	Paradisio			6
priory cottage	Priory Cottage			6
dhl logistikzentrum	DHL Logistikzentrum			6
presidential bank	Presidential Bank			6
kritikakis village	Kritikakis Village			6
forest glen	Forest Glen			6
happy sport	Happy Sport			6
toko komputer	Toko Komputer			6
nueva china	Nueva China			6
monari	Monari			6
the weir	The Weir			6
altenpflegeheim st. josef	Altenpflegeheim St. Josef			6
parque alameda	Parque Alameda			6
prairie lawn cemetery	Prairie Lawn Cemetery			6
baptist convention school	Baptist Convention School			6
top farm	Top Farm			6
tennis courts (3)	Tennis Courts (3)			6
la violette	La Violette			6
silver dollar	Silver Dollar			6
bridge church	Bridge Church			6
fleet feet	Fleet Feet			6
café du château	Café du Château			6
revival center	Revival Center			6
hall church	Hall Church			6
silver lake school	Silver Lake School			6
gebrüder weiss	Gebrüder Weiss			6
öffentliche bibliothek	Öffentliche Bibliothek			6
montessori academy	Montessori Academy			6
grama niladhari office	Grama Niladhari Office			6
la nacional	La Nacional			6
foto express	Foto Express			6
righttime medical care	Righttime Medical Care			6
kingfisher park	Kingfisher Park			6
ferma drobiu	Ferma drobiu			6
遊客中心	遊客中心			6
etablissement français du sang	Etablissement Français du Sang			6
bottega del gelato	Bottega del Gelato			6
ritchie cemetery	Ritchie Cemetery			6
galion	Galion			6
한국의원 (korea clinic)	한국의원 (Korea Clinic)			6
cash4clothes	Cash4Clothes			6
iglesia san martín de porres	Iglesia San Martín de Porres			6
astrid lindgren schule	Astrid Lindgren Schule			6
канцелярский мир	Канцелярский мир			6
市立吉野小学校	市立吉野小学校			6
sultan kebap	Sultan Kebap			6
rathbun wildlife refuge area	Rathbun Wildlife Refuge Area			6
giraffe childcare	Giraffe Childcare			6
เทสโก้ โลตัส	เทสโก้ โลตัส			6
1-р сургууль	1-р сургууль			6
the ellington	The Ellington			6
theologische fakultät	Theologische Fakultät			6
good night scrub state forest	Good Night Scrub State Forest			6
белавино	Белавино			6
вч	ВЧ			6
new hope elementary school	New Hope Elementary School			6
pinecrest baptist church	Pinecrest Baptist Church			6
офтальмологическое отделение	Офтальмологическое отделение			6
山口病院	山口病院			6
rising sun baptist church	Rising Sun Baptist Church			6
na ostrově	Na Ostrově			6
東急リバブル	東急リバブル			6
extended stay	Extended Stay			6
block 17	Block 17			6
patrick	Patrick			6
open land	Open Land			6
volksbank pforzheim	Volksbank Pforzheim			6
city pizza & kebap	City Pizza & Kebap			6
hunt hall	Hunt Hall			6
carestel	Carestel			6
centre de formation cpo	centre de formation CPO			6
pleasant chapel cemetery	Pleasant Chapel Cemetery			6
tourist market	Tourist Market			6
marina square	Marina Square			6
limeshalle	Limeshalle			6
kiosco de prensa	Kiosco de prensa			6
zafra	Zafra			6
instituto libertad	Instituto Libertad			6
big bon	Big Bon			6
sonnenwinkel	Sonnenwinkel			6
la madone	La Madone			6
wyższa szkoła biznesu	Wyższa Szkoła Biznesu			6
임실축협 (imsil national livestock cooperative federation)	임실축협 (Imsil National Livestock Cooperative Federation)			6
book warehouse	Book Warehouse			6
goad cemetery	Goad Cemetery			6
だんまや水産	だんまや水産			6
dampfschiff	Dampfschiff			6
agerre	Agerre			6
café du cours	Café du Cours			6
дарханы оршуулгын газар	Дарханы оршуулгын газар			6
pet stop	Pet Stop			6
durga mata mandir	Durga Mata Mandir			6
pen bank	Pen Bank			6
maintenance facility	Maintenance Facility			6
ネッツトヨタ神奈川	ネッツトヨタ神奈川			6
fontanile	Fontanile			6
white hill church	White Hill Church			6
getränke paradies	Getränke Paradies			6
cupola	Cupola			6
polish national cemetery	Polish National Cemetery			6
the carousel	The Carousel			6
46 кв	46 кв			6
asm	ASM			6
космея	Космея			6
angermühle	Angermühle			6
слудка	Слудка			6
the hill at bricktown	The Hill at Bricktown			6
covrigi calzi	Covrigi Calzi			6
king of kings church	King of Kings Church			6
art of beauty	Art of Beauty			6
culpepper cemetery	Culpepper Cemetery			6
muhammadiyah	Muhammadiyah			6
love shop	Love Shop			6
zur laterne	Zur Laterne			6
piekiełko	Piekiełko			6
alberto teran	Alberto Teran			6
saturno	Saturno			6
onkel tom's hütte	Onkel Tom's Hütte			6
vereinsheim tennis	Vereinsheim Tennis			6
delaney's	Delaney's			6
brasserie blanc	Brasserie Blanc			6
ena	ENA			6
eng	Eng			6
gassner	Gassner			6
bumble v	Bumble V			6
de bongerd	De Bongerd			6
save easy	Save Easy			6
truckee river greenbelt	Truckee River Greenbelt			6
v14	V14			6
skate city	Skate City			6
大崎郵便局	大崎郵便局			6
aurea	Aurea			6
пойдём	Пойдём			6
coastal inn	Coastal Inn			6
globus reifencenter	Globus Reifencenter			6
hilltop farm	Hilltop Farm			6
saint stephen's	Saint Stephen's			6
pardo's chicken	Pardo's Chicken			6
kringwinkel	Kringwinkel			6
parti socialiste	Parti Socialiste			6
parcel plus	Parcel Plus			6
진영주유소 (jinyeong gas station)	진영주유소 (Jinyeong Gas Station)			6
белшина	Белшина			6
saint philip church	Saint Philip Church			6
hospoda na hřišti	Hospoda na hřišti			6
paketbrücke	Paketbrücke			6
lloyd shoes	LLOYD Shoes			6
siège de la wilaya	Siège de la Wilaya			6
alfred-delp-haus	Alfred-Delp-Haus			6
vf outlet	VF Outlet			6
ming dynasty	Ming Dynasty			6
estadio regional de antofagasta	Estadio Regional de Antofagasta			6
サーティーワンアイスクリーム	サーティーワンアイスクリーム			6
infini	Infini			6
paud melati	PAUD Melati			6
阿弥陀堂	阿弥陀堂			6
xpedx	xpedx			6
friseur vision	Friseur Vision			6
مهر	مهر			6
el rayo	El Rayo			6
resto du coeur	Resto du coeur			6
chiropractic clinic	Chiropractic Clinic			6
weinzierl	Weinzierl			6
marien kapelle	Marien Kapelle			6
kościół pw. św. jakuba	Kościół pw. św. Jakuba			6
u7	U7			6
uk	UK			6
lynch school	Lynch School			6
water garden	Water Garden			6
ночка	Ночка			6
успенский	Успенский			6
eagle truck wash	Eagle Truck Wash			6
grove elementary school	Grove Elementary School			6
maria bolacha	Maria Bolacha			6
jardins	Jardins			6
iglesia de nuestra señora de belén	Iglesia de Nuestra Señora de Belén			6
kindergarten waldwichtel	Kindergarten Waldwichtel			6
fig tree	Fig Tree			6
peter-merian-gebäude	Peter-Merian-Gebäude			6
zopadpatti	Zopadpatti			6
olympic village	Olympic Village			6
impulso	Impulso			6
sportpark de hut	Sportpark de Hut			6
woods coffee	Woods Coffee			6
伝説のすた丼屋	伝説のすた丼屋			6
testimoni di geova	Testimoni di Geova			6
capilla santa rosa	Capilla Santa Rosa			6
el yunque national forest	El Yunque National Forest			6
jorge	Jorge			6
hart's	Hart's			6
restlawn cemetery	Restlawn Cemetery			6
berliner tor	Berliner Tor			6
ホームセンターコーナン	ホームセンターコーナン			6
le trappeur	Le Trappeur			6
orange grove cemetery	Orange Grove Cemetery			6
court 8	Court 8			6
court 7	Court 7			6
fotografia	Fotografia			6
les sports	Les Sports			6
carolus	Carolus			6
karl's	Karl's			6
victorinox	Victorinox			6
caswell cemetery	Caswell Cemetery			6
雇用促進住宅	雇用促進住宅			6
speech	Speech			6
le cézanne	Le Cézanne			6
yachtclub	Yachtclub			6
gyro house	Gyro House			6
"""океан"""	"""Океан"""			6
gasthaus zum sternen	Gasthaus zum Sternen			6
peko borda	Peko Borda			6
brick oven pizza	Brick Oven Pizza			6
микрорайон 7	микрорайон 7			6
assay office	Assay Office			6
windermere house	Windermere House			6
rouge - grand cru - les grandes lolières	Rouge - Grand Cru - Les Grandes Lolières			6
la marinière	La Marinière			6
alte schanze	Alte Schanze			6
sagi	Sagi			6
converse hall	Converse Hall			6
shiloh elementary school	Shiloh Elementary School			6
madal bal	Madal Bal			6
рмз	РМЗ			6
緑郵便局	緑郵便局			6
saint elizabeths episcopal church	Saint Elizabeths Episcopal Church			6
wolf park	Wolf Park			6
nails & beauty	Nails & Beauty			6
rené	René			6
la volière du mont tremblant	La Volière du Mont Tremblant			6
toki cami	Toki Cami			6
flinn cemetery	Flinn Cemetery			6
auto-myjnia	Auto-Myjnia			6
banca de jornal	Banca de Jornal			6
reserve plein ksv roeselare	Reserve plein Ksv Roeselare			6
raiffeisenbank leonding	Raiffeisenbank Leonding			6
msd	MSD			6
banco colpatria	Banco Colpatria			6
the barber	The Barber			6
le bilboquet	Le Bilboquet			6
the old court house	The Old Court House			6
alta vista	Alta Vista			6
church of the harvest	Church of the Harvest			6
cash crusaders	Cash Crusaders			6
universe	Universe			6
青葉	青葉			6
möbel wikinger	Möbel Wikinger			6
body central	Body Central			6
жилфонд	Жилфонд			6
光照寺	光照寺			6
the lion hotel	The Lion Hotel			6
isolato 306	Isolato 306			6
traffic police station	Traffic Police Station			6
минизоопарк	Минизоопарк			6
۱	۱			6
königstein	Königstein			6
почтовое отделение №41	Почтовое отделение №41			6
bartolini	Bartolini			6
services	Services			6
otpbanka	otpbanka			6
barrett school	Barrett School			6
le vietnam	Le Vietnam			6
girafe	Girafe			6
a-one	A-One			6
hotel tirolerhof	Hotel Tirolerhof			6
sv. urh	Sv. Urh			6
haus 46	Haus 46			6
potpourri	Potpourri			6
rosati	Rosati			6
municipal garage	Municipal Garage			6
serre dei giardini vaticani	Serre dei Giardini Vaticani			6
力行樓	力行樓			6
unname	unname			6
susy	Susy			6
refugio aviones	Refugio aviones			6
monroe middle school	Monroe Middle School			6
collège sainte-anne	Collège Sainte-Anne			6
дк юность	ДК Юность			6
reitverein	Reitverein			6
школа № 110	Школа № 110			6
air raid shelter	Air Raid Shelter			6
st. francis church	St. Francis Church			6
al boschetto	Al Boschetto			6
автомайстерня	Автомайстерня			6
zespół szkół ogólnokształcących nr 3	Zespół Szkół Ogólnokształcących nr 3			6
zespół szkół ogólnokształcących nr 5	Zespół Szkół Ogólnokształcących Nr 5			6
автоспеццентр	АвтоСпецЦентр			6
tandlægeskolen	Tandlægeskolen			6
new covenant fellowship church	New Covenant Fellowship Church			6
shipp cemetery	Shipp Cemetery			6
sun plaza	Sun Plaza			6
久保公園	久保公園			6
three brothers	Three Brothers			6
유성주유소 (yuseong gas station)	유성주유소 (Yuseong Gas Station)			6
hospital de filadelfia	Hospital de Filadelfia			6
delfi	Delfi			6
weinstein	Weinstein			6
cycleworks	Cycleworks			6
evangelical lutheran cemetery	Evangelical Lutheran Cemetery			6
confiserie	Confiserie			6
хпп	ХПП			6
csp cagnes sur mer	CSP Cagnes sur mer			6
луга	луга			6
earl cemetery	Earl Cemetery			6
schloss elbroich	Schloss Elbroich			6
hôtel moderne	Hôtel Moderne			6
campinho	Campinho			6
대양횟집 (daeyang fish restaurant)	대양횟집 (Daeyang Fish Restaurant)			6
тернопіль	Тернопіль			6
mutant assurances	Mutant assurances			6
zamek krzyżacki	Zamek Krzyżacki			6
6 flats	6 Flats			6
aspenwald	Aspenwald			6
miller building	Miller Building			6
clydesdale	Clydesdale			6
maruti mandir	Maruti Mandir			6
patriot security	Patriot Security			6
aranguren	Aranguren			6
בית אבות	בית אבות			6
universidad pedagógica nacional	Universidad Pedagógica Nacional			6
meesterbakker van maanen	Meesterbakker Van Maanen			6
flagler college	Flagler College			6
やよい幼稚園	やよい幼稚園			6
saint brendans school	Saint Brendans School			6
alta vista school	Alta Vista School			6
north prairie cemetery	North Prairie Cemetery			6
el corazon	El Corazon			6
macdonald hall	Macdonald Hall			6
de harense smid	De Harense Smid			6
quadrant	Quadrant			6
gypsy queen mine	Gypsy Queen Mine			6
cumberland high school	Cumberland High School			6
get fresh	Get Fresh			6
市立東郷小学校	市立東郷小学校			6
mountain lodge	Mountain Lodge			6
the peoples church	The Peoples Church			6
centre équestre marikev	Centre équestre Marikev			6
u wojtka	U Wojtka			6
mysport	MySport			6
silcherschule	Silcherschule			6
hotel verona	Hotel Verona			6
mango plantation	Mango Plantation			6
강화농협 (ganghwa nonghyup)	강화농협 (Ganghwa Nonghyup)			6
capilla santa teresita	Capilla Santa Teresita			6
little chapel	Little Chapel			6
produce	Produce			6
casa esperanza	Casa Esperanza			6
pinch-a-penny	Pinch-a-Penny			6
aliss	Aliss			6
judohalle	Judohalle			6
gas plant	Gas Plant			6
unnim	Unnim			6
зелений світ	Зелений світ			6
100 % banco	100 % Banco			6
rwg	RWG			6
한솔한의원 (hansol oriental medicine clinic)	한솔한의원 (Hansol Oriental Medicine Clinic)			6
алко плюс	Алко плюс			6
centreville bank	Centreville Bank			6
renaud-bray	Renaud-Bray			6
sv. jakub větší	sv. Jakub Větší			6
castello malaspina	Castello Malaspina			6
the upper crust	The Upper Crust			6
high and mighty	High and Mighty			6
rose valley school	Rose Valley School			6
capilla san roque	Capilla San Roque			6
supermedia	Supermedia			6
ameztoïa	Ameztoïa			6
trincea wwi	Trincea WWI			6
galaxy cinema	Galaxy Cinema			6
zagroda kolonistów	Zagroda kolonistów			6
la gamboína	La Gamboína			6
karlberg	Karlberg			6
ministère de la santé publique	Ministère de la Santé Publique			6
шины диски	Шины Диски			6
hotel venus	Hotel Venus			6
native grassland	Native Grassland			6
the royal exchange	The Royal Exchange			6
africana	Africana			6
head quarters	Head Quarters			6
行政办公楼	行政办公楼			6
црква светог николе	Црква Светог Николе			6
natività di maria	Natività di Maria			6
cdci	CDCI			6
emmepiù	EmmePiù			6
리젠시모텔 (rijensi motel)	리젠시모텔 (Rijensi Motel)			6
свежевъ	Свежевъ			6
t m lewin	T M Lewin			6
christkönigkirche	Christkönigkirche			6
hospices of hope	Hospices of Hope			6
드림모텔 (deurim motel)	드림모텔 (Deurim Motel)			6
christian missionary church	Christian Missionary Church			6
pizzeria il veliero	Pizzeria il Veliero			6
caffe concerto	Caffe Concerto			6
lieth	Lieth			6
giglio	Giglio			6
conjunto 04	Conjunto 04			6
школа №158	Школа №158			6
broomfield	Broomfield			6
eckmann	Eckmann			6
toni's pizza	Toni's Pizza			6
красногорье	Красногорье			6
pikes peak state park	Pikes Peak State Park			6
панкратово	Панкратово			6
blade	Blade			6
串陣	串陣			6
la mosca	La Mosca			6
martinez cemetery	Martinez Cemetery			6
winchell's	Winchell's			6
abrevoir	Abrevoir			6
jugend am werk	Jugend am Werk			6
frinza court	Frinza Court			6
leandro valle	Leandro Valle			6
bücher	Bücher			6
monako	Monako			6
